id,creation_date,firstname,lastname,country,email,address,gender,age_group,canal,last_activity_date,churn
3d9558f6-3471-4343-bf01-25cc65a7a4ca,02-25-2023 00:00:00,Joel,Young,USA,ericksonbeth@pacheco.com,"99916 Fleming Ford
North Aaron, MN 04354",1,6,WEBAPP,06-04-2023 03:07:32,true
ba7d7d0e-6168-4906-91e9-20d35739ed26,03-30-2023 00:00:00,Jessica,Daniel,SPAIN,kingcody@moody.com,"9587 Caldwell Meadow
East Christine, MA 11986",1,3,PHONE,06-02-2023 01:42:11,true
02ab1bab-e0fc-4b6d-ad4a-478fb9409078,04-05-2023 00:00:00,Kristy,Tyler,USA,grahambrian@moore.org,"16435 Eric Villages Apt. 441
East Gregoryfurt, MP 67061",1,9,PHONE,06-05-2023 18:07:05,true
f8402ccb-9346-42f8-812c-c1476f223b0b,03-16-2023 00:00:00,Susan,Bernard,USA,astafford@wilkinson.net,"PSC 2232, Box 6665
APO AE 09769",0,3,PHONE,06-06-2023 06:59:57,true
fddb61ac-7d95-4e29-8264-c2e542ca4fd3,03-20-2023 00:00:00,Jeffery,Robinson,FR,hestes@stephens.net,"8004 Lambert Loaf
Jasonchester, OK 36421",1,4,WEBAPP,06-07-2023 10:12:58,true
aaf60386-c0bd-4df5-a120-3da5e9378a9b,04-10-2023 00:00:00,Michelle,Glenn,FR,jennifer04@miller.info,"91478 Ruiz Loaf Suite 894
Ashleystad, TX 73099",0,1,PHONE,06-06-2023 05:43:02,true
afa67536-2013-4e58-af22-b265ffc2f16c,03-19-2023 00:00:00,Angelica,Hansen,USA,william29@stone.com,"96520 Steven Forges
Jamestown, DE 30406",1,8,MOBILE,06-05-2023 19:17:42,true
70fcbde7-c641-4e1e-8fcf-2813cb37c5e5,03-20-2023 00:00:00,Jeffery,Robinson,USA,hestes@stephens.net,"8004 Lambert Loaf
Jasonchester, OK 36421",1,2,WEBAPP,06-07-2023 10:12:58,true
7104c158-7904-421d-8349-ff325423f0e6,03-13-2023 00:00:00,Valerie,Benitez,SPAIN,loririce@ortiz.com,"USNS Carter
FPO AP 25349",0,7,PHONE,06-09-2023 16:41:00,true
e185e6ce-a90e-4d77-acf6-884523ce3930,03-19-2023 00:00:00,Christopher,Miller,USA,qbowman@ford.org,"893 Johnson Summit Suite 195
North Christina, DE 08958",0,9,WEBAPP,06-05-2023 00:15:26,true
6741dd60-6be2-42bd-9373-a59b090d9a17,03-21-2023 00:00:00,Rachel,Mccullough,USA,evansronald@kennedy-gould.biz,"3231 George Route Apt. 500
Port Erinport, NE 66725",1,6,PHONE,06-08-2023 16:38:37,true
46127075-f769-48fd-9db6-c9cb95ebced0,03-31-2023 00:00:00,Ashley,Bradley,SPAIN,johnsonbethany@hunt.com,"Unit 3731 Box 8684
DPO AA 30538",1,0,MOBILE,06-03-2023 10:33:52,true
e14a97aa-6120-4a0e-8283-629328871e1b,03-22-2023 00:00:00,Patrick,Reyes,USA,matthew23@mccall.org,"60384 Curry Wells
Edwardsville, TN 76894",1,6,WEBAPP,06-04-2023 19:57:29,true
1d2ffd18-65ae-4fd3-8661-4d3bde30f17e,04-08-2023 00:00:00,Kelly,Carter,SPAIN,michael11@thompson-nguyen.com,"58541 Hicks Lodge
Owensmouth, GU 99075",1,1,WEBAPP,06-07-2023 12:45:10,false
5dba992d-f90b-4dcc-8daf-8baef60acc7e,03-25-2023 00:00:00,Joanna,Rodgers,FR,jonathan78@hall.com,"86980 Oconnell Light
Zimmermanshire, PW 23303",1,0,PHONE,06-04-2023 17:04:52,true
0bb1a14a-eaba-4da3-b556-b71b7b959cd9,03-26-2023 00:00:00,Joshua,Hill,FR,petersontony@wilson.com,"492 Julie Station Apt. 643
Williamfurt, TN 73119",1,6,WEBAPP,06-04-2023 02:22:15,true
894e8cf4-60dd-4f7d-80a3-a50adaa47e59,04-05-2023 00:00:00,Kevin,Torres,SPAIN,pittmanlynn@jordan.biz,"Unit 0526 Box 0411
DPO AE 20542",1,8,WEBAPP,06-07-2023 05:12:45,false
ab9dfe4b-e8a9-4f0a-8ff5-c6a78b23ccf5,04-01-2023 00:00:00,Gavin,Jackson,FR,richard14@booth.com,"362 Thompson Spring Apt. 978
Port Bonnie, CT 58983",1,3,WEBAPP,06-06-2023 05:04:49,true
2a570ed1-403a-4cff-9e7d-b300944399c3,03-26-2023 00:00:00,Patricia,Mcclain,SPAIN,daughertyleslie@bell.com,"9889 Decker Village
West Maryfort, AS 89347",1,4,PHONE,06-02-2023 08:41:10,true
6ac072f6-c047-4563-8136-d91315b01338,04-10-2023 00:00:00,Carrie,Morrison,SPAIN,philip29@bailey.com,"0565 Timothy Row
Benjaminland, PA 52564",1,9,MOBILE,06-09-2023 14:26:07,true
59b2112c-a033-4bb0-9b5d-1c2dfbb9b24a,03-29-2023 00:00:00,Ashley,Berry,FR,rrobertson@hunter.info,"13311 Bryan Mills Apt. 802
East Christianville, VA 88142",0,1,MOBILE,06-08-2023 02:42:21,true
92c2fb90-8959-4df2-ae67-c6a58be76b95,04-02-2023 00:00:00,Tony,Freeman,FR,jonesbrenda@bailey.com,"51127 Michael Ramp
Andreaville, ND 85682",0,9,WEBAPP,06-02-2023 20:57:40,true
b7ebdcce-fca8-4cbf-99e5-2de382c48841,03-17-2023 00:00:00,Brittany,Garza,FR,bergmeghan@ferguson.info,"33294 Sanchez Meadow
Danaberg, ME 32151",0,7,MOBILE,06-05-2023 22:43:10,false
f5a0e137-9a3b-4e43-b983-afcccbbdb4ea,03-13-2023 00:00:00,Valerie,Benitez,FR,loririce@ortiz.com,"USNS Carter
FPO AP 25349",1,9,PHONE,06-09-2023 16:41:00,true
07349ac9-8af1-46e4-a884-645e6fe31882,03-28-2023 00:00:00,Tracy,Burns,SPAIN,amymartin@simmons-gomez.info,"USS Gibson
FPO AP 50611",0,2,WEBAPP,06-07-2023 01:55:46,false
1d0bd603-c45e-4884-9ab4-716dbee5c6f2,03-30-2023 00:00:00,Lisa,Briggs,SPAIN,douglasjeanne@robinson.com,"0625 Henry Camp
West Andrew, NH 43439",0,1,PHONE,06-06-2023 16:42:33,false
f2402106-44d7-401b-b70b-8b053098077f,04-03-2023 00:00:00,Kathy,Cannon,FR,yjennings@miller.com,"256 Amber Square Suite 841
Cherylchester, ME 03767",1,7,PHONE,06-03-2023 00:46:41,false
ae307b58-bc16-454f-a487-e4ad4745bfca,04-04-2023 00:00:00,Karen,Potter,FR,gonzalezmelissa@cook.com,"361 Vasquez Loop Apt. 024
North Andreaport, NM 55339",1,9,PHONE,06-08-2023 13:15:04,false
8e25831c-010b-4e06-bc94-517bee4b534c,03-20-2023 00:00:00,Dylan,Hernandez,FR,michele19@martin.biz,"08895 Gutierrez Place Apt. 177
South Zachary, WI 33355",1,6,WEBAPP,06-07-2023 10:33:49,false
332d32c7-ac08-4a94-ade7-b1b206840270,03-20-2023 00:00:00,Manuel,Morris,USA,johnberger@simpson.com,"USNS Rojas
FPO AE 93711",0,4,WEBAPP,06-07-2023 19:11:47,true
815d2bfb-fe38-4c8d-987f-ff36876246af,03-17-2023 00:00:00,Scott,Wallace,FR,peter18@molina.com,"317 Melanie Stravenue
Taylorburgh, CT 81192",1,4,WEBAPP,06-06-2023 09:51:45,true
ae5c2b06-a07d-4eff-9df2-d7c41a554dcd,03-22-2023 00:00:00,Colleen,Garrett,FR,hmorris@tran.com,"0675 Ashley Corner Suite 078
North Thomasbury, PA 88952",1,4,MOBILE,06-06-2023 01:10:26,false
f83f42c9-d6d9-4b9b-b0a8-2df1e00e934c,04-09-2023 00:00:00,Kelsey,Wise,USA,rmontgomery@diaz.net,"219 Rebecca Manor
Lake Richardbury, MS 34434",0,8,PHONE,06-08-2023 09:04:28,true
9696f127-df13-434e-b8a3-d0e6722730b7,03-28-2023 00:00:00,William,Romero,SPAIN,rriggs@armstrong.org,"3501 Wright Ridge Suite 542
Johnsonside, MP 03305",0,8,WEBAPP,06-08-2023 19:56:16,true
1dceae6c-232d-4826-a225-1d2391ccaa47,03-28-2023 00:00:00,Deborah,Wong,USA,jennifer06@french.com,"PSC 1497, Box 8438
APO AE 03034",1,9,MOBILE,06-01-2023 04:07:25,true
30f560e7-ff1c-4c73-a84d-0f3e62aa8f0b,03-26-2023 00:00:00,Christopher,Davis,FR,sbrooks@hebert.com,"0866 Luna Crest
Briggsside, AR 02197",1,10,WEBAPP,06-04-2023 16:55:26,false
3856fce1-9d12-4d69-9aac-f5a05c9842e4,03-16-2023 00:00:00,Joel,Young,SPAIN,cathy85@silva.com,"16999 Michael Alley Apt. 910
Nguyenport, KS 99031",1,8,WEBAPP,06-02-2023 21:02:46,false
265bd0f1-24f1-400e-be9a-fd88bbd52dc9,03-23-2023 00:00:00,Ronald,Patterson,SPAIN,jclarke@allison-hutchinson.com,"4893 Ronald Course Apt. 007
Brianmouth, WV 16156",1,5,WEBAPP,06-06-2023 03:21:33,false
af2b35ee-20d6-4d66-a0d0-9a43e18b5aff,04-05-2023 00:00:00,Christopher,Davis,FR,fvang@rogers-stevenson.com,"4060 Neal Spurs Suite 763
North Edward, UT 78432",1,1,WEBAPP,06-03-2023 03:21:00,true
52b3deed-5d34-4ecc-8bad-615f69ab5617,04-08-2023 00:00:00,Loretta,Cardenas,USA,ashleyjones@hammond.com,"93808 Humphrey Forest Apt. 027
East Nicholas, OR 84823",1,9,PHONE,06-03-2023 11:58:25,true
98ddf5eb-4718-4519-b150-99620a4ce215,03-28-2023 00:00:00,Jane,Padilla,FR,sellersmichael@mitchell.com,"286 Angela Row
South Rachel, AL 90762",1,7,PHONE,06-02-2023 20:30:20,false
0936c4ad-2864-4d3b-80e0-5970bc71b3f2,04-06-2023 00:00:00,Margaret,Wilcox,FR,catherine65@carter.info,"8733 Greene Valley
East Gracefort, AK 20224",1,9,PHONE,06-06-2023 07:04:43,false
657e970e-3102-46de-bacd-13aa20ed6d0d,03-23-2023 00:00:00,Taylor,Harrison,FR,carriewalker@byrd-vargas.net,"0596 Robert Lights Apt. 866
South Stephanietown, PA 46454",0,4,WEBAPP,06-03-2023 04:37:43,false
e1237aa9-d67b-4d93-b9da-3c5ae075285c,03-12-2023 00:00:00,Andrea,Dunn,SPAIN,tparks@gibson-mata.com,"208 Hawkins Highway
Lake Jeremyside, CO 17719",1,2,WEBAPP,06-01-2023 23:09:28,true
ec02e603-3805-41f5-8f90-9b200a56b856,04-07-2023 00:00:00,Anthony,Johnson,SPAIN,jefferygreen@valdez-moore.biz,"677 Roger Crossing
Fletchermouth, MA 11692",1,4,WEBAPP,06-04-2023 09:58:49,false
716aa82b-fb1f-40cb-a0bf-b3cfbee72c0c,04-30-2023 00:00:00,Ashley,Bradley,USA,johnsonbethany@hunt.com,"Unit 3731 Box 8684
DPO AA 30538",1,6,MOBILE,06-03-2023 10:33:52,false
008da39e-ad7e-4106-a27a-ef0979df7dd2,05-09-2023 00:00:00,Christian,Miller,USA,sortiz@scott.com,"PSC 9132, Box 6182
APO AP 79379",1,8,WEBAPP,06-03-2023 07:05:08,true
25e2ff49-f7e1-4457-b8d4-63c2249a75cf,04-21-2023 00:00:00,Julia,Paul,USA,keith65@gonzalez.net,"05243 Sullivan Spur
West Joannamouth, AR 13696",1,2,PHONE,06-03-2023 16:08:34,true
bcceea25-211e-437d-a428-983c91722b24,04-29-2023 00:00:00,Ruben,Jordan,USA,qnelson@johnson.net,"80394 Smith Underpass
South Eugene, TN 90990",1,0,WEBAPP,06-02-2023 18:17:03,true
749192fd-6c0e-4981-8ec7-533d89135dcf,05-02-2023 00:00:00,Angel,Johnson,FR,smithwilliam@griffin-beasley.com,"0404 Davis Passage
Jamesfort, AR 02583",0,8,WEBAPP,06-05-2023 13:57:22,true
d62c7586-db38-410d-a5f0-5af38f2d7f39,04-19-2023 00:00:00,Taylor,Mcdonald,USA,sclayton@daniels-norris.biz,"2267 Gilmore Radial
West Betty, FM 96095",1,7,WEBAPP,06-03-2023 01:23:20,true
a1a74d65-0f10-48d0-97f2-ddbf62679eef,04-20-2023 00:00:00,Jesse,Hall,FR,angelaray@love.com,"062 Moran Land Suite 640
Thompsontown, MO 22904",1,2,WEBAPP,06-02-2023 17:43:43,true
abf1e903-2229-4800-b47f-3ff59da82d38,04-29-2023 00:00:00,Christopher,Davis,FR,kayla82@smith.com,"6190 Tim Island Suite 844
Joshuastad, AS 06084",1,1,WEBAPP,06-09-2023 17:56:06,true
14db97b4-fa57-4821-8d88-0d615f107c51,04-20-2023 00:00:00,Julia,Manning,FR,qyork@webb.com,"872 Fernandez Key
Lake Anne, GU 18585",1,9,PHONE,06-02-2023 18:49:01,false
e7e5a4da-e2f6-4bc5-9985-479685516781,04-29-2023 00:00:00,Susan,Haley,USA,katelyncrane@norris.org,"6150 Sean Summit Apt. 813
Daniellefurt, WA 43043",1,3,PHONE,06-02-2023 13:54:13,true
074b96ab-3297-4ef4-9cdd-62b90962ce49,04-13-2023 00:00:00,Jennifer,Le,FR,espinozaronnie@perry.info,"87277 Ronald Walk Apt. 422
South Jessicamouth, MA 84234",1,9,PHONE,06-01-2023 23:26:08,false
61413aa0-d7b7-4c26-b8ca-cd209608e377,04-28-2023 00:00:00,Alexandra,Mills,FR,amanda28@morales.info,"937 Thompson Cape Suite 217
Port Anthonyton, NM 23496",1,2,WEBAPP,06-08-2023 21:54:14,false
dfdb0840-66f7-4600-889f-d5687e3967e1,04-13-2023 00:00:00,Brian,Brown,SPAIN,jasminehicks@black.com,"48574 Stephanie Inlet Suite 270
Trevinofort, OK 62090",1,4,WEBAPP,06-07-2023 22:51:10,false
5574af2a-003e-4a80-9e7f-d6d03aa515b9,04-25-2023 00:00:00,Brandon,Williams,SPAIN,ajohnston@griffin-randall.biz,"8772 Maxwell Crossing
Lake Jonathanview, MO 64486",1,0,WEBAPP,06-01-2023 05:14:01,false
e5e264b4-fe35-4dda-b920-02bbdfd1e37e,05-09-2023 00:00:00,James,Harris,SPAIN,destiny89@haney.com,"59802 Davis Route Apt. 049
Thomasshire, NE 66471",1,1,WEBAPP,06-02-2023 13:13:42,true
f16f36a9-ed4f-48a0-90d2-3697b756915a,04-24-2023 00:00:00,Carla,Harper,FR,traceyhoward@zhang-gutierrez.org,"3583 Green Squares
Port Jameshaven, MO 58447",1,2,MOBILE,06-04-2023 21:36:07,true
354b1f7d-46d0-48cc-b502-e80a5b82ddd9,04-15-2023 00:00:00,Eric,Moore,FR,ascott@cook.org,"55891 Moore Mountain Apt. 346
New Tiffany, NE 65536",0,8,WEBAPP,06-06-2023 05:18:44,false
96a24e1d-9784-46a2-9bba-241d2711e316,04-25-2023 00:00:00,Tiffany,Good,FR,deborah72@gutierrez-osborn.info,"81725 Morales Land
East Cassandra, GU 01635",1,10,PHONE,06-03-2023 21:51:04,false
0e7adf79-5f67-40b8-89f4-55d6655be062,04-13-2023 00:00:00,Tyler,Jimenez,USA,anna49@white.info,"5362 Dickson Harbors Suite 615
Leblancmouth, MH 59888",1,2,WEBAPP,06-05-2023 11:24:42,true
4277036e-07fe-465f-bdae-1b52c6e41aba,04-15-2023 00:00:00,Elizabeth,Barnett,USA,joshua89@erickson.org,"757 Becker Coves Apt. 776
Peterton, AK 27318",1,10,PHONE,06-05-2023 01:43:11,true
5db6f846-a64b-4922-89c0-17c708a158c6,04-24-2023 00:00:00,Lorraine,Underwood,SPAIN,qmcdaniel@wood.biz,"5023 Jay Park
Davidville, NY 39509",1,0,PHONE,06-07-2023 16:29:21,true
557d6b2e-5436-4fcf-bd3e-749812283b7c,04-19-2023 00:00:00,Mason,Cook,FR,jacob52@peterson.org,"6099 Campbell Parkways Apt. 671
Earlfurt, LA 62438",0,8,WEBAPP,06-05-2023 08:13:09,true
9e7ddf7b-6d3e-4343-83aa-71feb7cd66fd,04-11-2023 00:00:00,Wendy,Osborn,SPAIN,lisaowens@kelley.com,"97374 Kelly Crossing Apt. 653
South Jessica, CO 69827",1,8,null,06-01-2023 18:29:52,false
ef579e01-cbfd-43db-82da-67963fdb489a,04-18-2023 00:00:00,William,Hunter,SPAIN,kimberlyrobinson@hamilton-mcdonald.info,"6375 Leroy River
Paigechester, PR 82909",1,9,WEBAPP,06-05-2023 16:03:11,false
f360a7e7-54a5-4e25-ab66-cf87e5fba6ca,05-04-2023 00:00:00,Crystal,Mccoy,FR,brian86@jennings.biz,"01485 Alyssa Squares
Arnoldview, OH 79392",0,3,MOBILE,06-02-2023 15:49:42,false
ae1b91fa-84cd-401a-b83d-699381e32c8a,04-24-2023 00:00:00,Joanna,Rodgers,USA,jonathan78@hall.com,"86980 Oconnell Light
Zimmermanshire, PW 23303",1,2,PHONE,06-04-2023 17:04:52,false
b36d1b22-66fe-4f3f-b028-4a7d837f26f7,04-29-2023 00:00:00,Clayton,Davis,USA,gillespielisa@peterson.org,"42715 Diane Prairie
East Kimberly, AL 95791",1,0,WEBAPP,06-02-2023 05:19:22,true
4ec947fc-7e23-43ec-a010-538029a93bb5,04-29-2023 00:00:00,Mark,Nguyen,SPAIN,johnsonandrew@mcdowell.com,"PSC 7102, Box 6869
APO AA 47569",1,2,WEBAPP,06-03-2023 04:09:52,true
d3121b6c-5c16-4a32-9e9e-8769b74b842e,04-21-2023 00:00:00,Mary,Huff,SPAIN,bradley32@hampton-lewis.com,"95159 Stevenson Street
Hartmantown, UT 97424",0,9,PHONE,06-03-2023 10:16:48,true
c5c8b3f7-e8e7-4c99-867c-121b8de7decf,05-09-2023 00:00:00,Rebecca,Conway,SPAIN,edavenport@lopez-richardson.org,"81872 Pearson Turnpike
Browntown, WI 24705",1,10,PHONE,06-09-2023 06:08:06,true
0445f031-b37b-4158-9284-2e7d4372a2d8,05-07-2023 00:00:00,Leah,Lang,FR,andersondillon@huff.com,"479 David Ports Suite 226
East Lindaside, AL 05868",0,5,PHONE,06-05-2023 02:21:12,false
70ce9c0f-8f08-41f2-8b36-4da81ac48cfa,04-18-2023 00:00:00,Benjamin,Johnson,USA,simpsonjonathan@stevenson.org,"078 Becker Port Suite 468
East Timothyfurt, IA 75941",0,10,WEBAPP,06-06-2023 08:59:44,true
341e8cce-0901-4d0a-9dcd-eba92cdf33f2,04-20-2023 00:00:00,Paul,Cruz,SPAIN,aaronford@villegas-morales.com,"646 Reyes Dale Apt. 857
Ronaldchester, PA 41913",0,4,WEBAPP,06-07-2023 13:12:44,true
040b5f5c-1bf7-467b-8720-1eb68e86f9c9,04-27-2023 00:00:00,Tara,Booker,USA,dbaker@ferguson.com,"Unit 4954 Box 1071
DPO AP 19432",1,4,PHONE,06-03-2023 19:01:28,true
86d72613-01de-4036-b458-0db967cbb68a,05-08-2023 00:00:00,Scott,Alexander,SPAIN,martineznatasha@parsons-roberts.com,"4149 Farmer Trace
New Lauren, FM 85356",1,0,WEBAPP,06-08-2023 20:56:00,true
b0c19721-33ae-4bae-95bb-a7dcb91c17d9,04-15-2023 00:00:00,Jennifer,Le,SPAIN,thomasrice@odom.biz,"13423 Robert Union Suite 025
Lake Lindabury, WI 74663",1,7,PHONE,06-02-2023 14:32:06,false
1530b7ee-cde0-42fb-8dde-4bf6df5133d5,05-09-2023 00:00:00,Elizabeth,Santiago,USA,pittmandaniel@irwin.net,"PSC 8429, Box 3399
APO AA 45820",1,0,PHONE,06-08-2023 01:19:39,true
d9743eff-4de5-4ba3-910a-d5bb57ed238d,04-27-2023 00:00:00,Ashley,Bradley,FR,gmartinez@brown.com,"702 Miller Heights
Justinstad, DE 75072",0,5,MOBILE,06-08-2023 19:10:49,false
fd9fe773-b275-49ea-9224-fad766d5c237,04-22-2023 00:00:00,Ronald,Patterson,USA,jclarke@allison-hutchinson.com,"4893 Ronald Course Apt. 007
Brianmouth, WV 16156",0,1,WEBAPP,06-06-2023 03:21:33,true
e7112ccb-6d11-4670-9dc0-b32b3ad787ae,05-07-2023 00:00:00,Alyssa,Schmidt,USA,guzmanjesus@barnes.com,"8938 Hunt Port
Jasonton, PA 45518",1,6,WEBAPP,06-09-2023 04:52:53,true
3a52c9d2-f1d5-4576-ae46-103cc9ff0e40,04-30-2023 00:00:00,Catherine,Obrien,SPAIN,conniehodges@hoffman-torres.com,"0105 Philip Crest
Port James, NM 57880",1,7,MOBILE,06-06-2023 00:35:37,false
db2795d9-4f4b-4ae3-86dc-1a88595b32b4,05-01-2023 00:00:00,Edwin,Hernandez,FR,reedbruce@ramirez-randolph.com,"9410 Melissa Rest
Stevenhaven, LA 17138",1,8,WEBAPP,06-03-2023 01:05:27,true
3bc3d9e8-8e44-4a73-a554-69087302e807,04-28-2023 00:00:00,Robert,Perry,SPAIN,amandatucker@carter.com,"75357 Loretta Lane Apt. 969
East Daniel, AZ 89557",1,5,WEBAPP,06-08-2023 03:05:50,false
be1a5c98-4ea5-4d60-b6e8-5d08bbcf5dfa,05-21-2023 00:00:00,Julia,Paul,USA,keith65@gonzalez.net,"05243 Sullivan Spur
West Joannamouth, AR 13696",1,10,PHONE,06-03-2023 16:08:34,true
8b6d92c9-6615-4224-8c8b-c9487539a976,05-30-2023 00:00:00,Matthew,Morgan,USA,ronald88@welch.com,"80972 Richard Radial
Lake Jessechester, NY 05305",1,5,WEBAPP,06-02-2023 12:25:12,true
a6ed0bea-effe-4c32-867c-01550401a774,05-19-2023 00:00:00,Taylor,Mcdonald,FR,sclayton@daniels-norris.biz,"2267 Gilmore Radial
West Betty, FM 96095",1,3,WEBAPP,06-03-2023 01:23:20,true
6bc9f91d-d3c8-4772-b192-2e3fb321de17,05-19-2023 00:00:00,Kyle,Parker,USA,bwright@russo-butler.net,"252 Yvonne Junctions Suite 352
East Jeffreytown, MS 54248",0,9,WEBAPP,06-07-2023 05:11:47,true
e18066d5-9457-4544-94b5-f834aceccedd,05-13-2023 00:00:00,Michael,Diaz,USA,vanessa94@lewis.org,"7588 Taylor Fords Apt. 471
Stevenfurt, MH 64798",1,9,WEBAPP,06-01-2023 19:14:29,true
436ec563-6c30-4937-ab6e-a1e8e3e57f54,05-29-2023 00:00:00,Todd,Tucker,USA,jenniferthompson@johnson.info,"2998 Scott Overpass
East Williamville, GA 19474",1,5,WEBAPP,06-05-2023 02:12:09,false
0a892f5f-36ac-48a4-889c-fdc3684f215d,05-30-2023 00:00:00,Matthew,Morgan,FR,ronald88@welch.com,"80972 Richard Radial
Lake Jessechester, NY 05305",1,4,WEBAPP,06-02-2023 12:25:12,false
1030efbe-a43f-4ad9-b90b-52b69e4a78a8,05-15-2023 00:00:00,Amanda,Patel,FR,alexandermiller@bryant.com,"290 Angela Ford Apt. 432
Loganmouth, GA 94349",0,0,WEBAPP,06-07-2023 12:05:57,true
74bc4de5-683c-450e-9ad6-a7c9c91f1249,05-29-2023 00:00:00,James,Gonzalez,FR,opatterson@moore.biz,"58770 Cathy Station Suite 272
Huertaland, WV 24449",1,0,WEBAPP,06-05-2023 18:15:01,true
d9a6988e-bf38-44b8-9c4f-5daa749188f6,06-04-2023 00:00:00,Kevin,Torres,USA,pittmanlynn@jordan.biz,"Unit 0526 Box 0411
DPO AE 20542",1,4,WEBAPP,06-07-2023 05:12:45,true
05e3e1e2-63b1-41bf-b1a4-1798eefa49e9,06-07-2023 00:00:00,Kyle,Parker,SPAIN,gallegoslori@carrillo.biz,"22334 Stacey Valley Suite 296
Jasonland, WI 99608",1,5,WEBAPP,06-07-2023 22:45:56,true
b584d048-deda-4a12-a0d2-49500c03f65f,05-29-2023 00:00:00,Christopher,Davis,FR,kayla82@smith.com,"6190 Tim Island Suite 844
Joshuastad, AS 06084",1,10,WEBAPP,06-09-2023 17:56:06,true
78995a36-5762-4991-80a1-b8d6e53c8654,05-12-2023 00:00:00,Dawn,Day,USA,lgibson@cole.org,"11125 Briana Cliff Apt. 025
Williamsonberg, AK 47936",1,8,MOBILE,06-03-2023 06:50:22,true
a32c705a-a286-419e-9576-6ec085b7031c,05-27-2023 00:00:00,Christopher,Miller,FR,davidfleming@flynn.com,"92883 Aaron Port Suite 212
New Heather, NJ 19592",0,5,WEBAPP,06-08-2023 00:59:13,false
5c9063f8-26ca-4b62-9956-4c8dce6ba37d,05-26-2023 00:00:00,Carolyn,Burke,USA,elizabeth05@bell-castillo.com,"3023 Jose Trail Apt. 195
Brentburgh, IA 33147",1,6,MOBILE,06-08-2023 23:12:53,true
b131c36e-8dd5-43f8-a258-5d133b7e48ff,05-17-2023 00:00:00,James,Gonzalez,FR,andrewcurtis@edwards.net,"272 Adam Rapids Suite 673
Port Jacob, NH 01431",1,5,WEBAPP,06-03-2023 02:47:44,true
646aa7d6-1712-4e6c-91f9-2af09d75cf2d,05-18-2023 00:00:00,Angelica,Hansen,USA,william29@stone.com,"96520 Steven Forges
Jamestown, DE 30406",0,0,MOBILE,06-05-2023 19:17:42,true
8541fbf2-4946-41bc-8d72-0b14955f40d0,05-31-2023 00:00:00,Jennifer,Le,USA,mossjames@prince.com,"1229 Duncan Center Apt. 580
Brownborough, NH 86189",1,3,PHONE,06-07-2023 11:11:35,true
2b517eb3-1626-4a03-9bec-bded3555cf74,06-07-2023 00:00:00,Bobby,Williams,USA,ohall@campbell-gutierrez.org,"7641 Shane Groves Apt. 921
North Michele, OK 81853",0,5,WEBAPP,06-01-2023 03:46:15,false
e264454f-f76c-40ef-bd64-5bfa61614f6d,05-29-2023 00:00:00,Susan,Haley,USA,katelyncrane@norris.org,"6150 Sean Summit Apt. 813
Daniellefurt, WA 43043",1,4,PHONE,06-02-2023 13:54:13,true
62b9629a-1522-4c7c-8790-1d3ec1689ad0,05-23-2023 00:00:00,Javier,Robinson,SPAIN,rhodge@rodriguez-herman.com,"300 Hansen Flat Suite 747
Blackton, NV 19187",1,5,WEBAPP,06-01-2023 19:05:10,false
0b01b8dd-2037-4386-a864-845d0108fda4,06-05-2023 00:00:00,Beth,Lane,FR,fernandezneil@stanley.com,"3258 Mark Islands Apt. 314
New Nicole, KY 80718",1,1,MOBILE,06-03-2023 10:24:06,true
576515fa-6e59-48b1-abe1-ba768a1fe19d,06-06-2023 00:00:00,Paul,Cruz,SPAIN,oobrien@mcdowell.com,"11210 Terry Gardens
New Joseph, MA 42277",1,7,WEBAPP,06-01-2023 09:50:30,true
4ee77a48-1bef-427b-acb3-7754325a1929,06-03-2023 00:00:00,Mary,Conley,SPAIN,jacob23@green.com,"2706 Smith Shore
East Kelseyton, AL 90873",1,1,PHONE,06-05-2023 13:46:12,true
9eccdfbe-f875-4020-a002-31b8f399dd3c,06-02-2023 00:00:00,Nicholas,Bennett,USA,vernon92@rivers-peters.com,"241 Vasquez Glen
West Victoriabury, CO 78205",1,2,WEBAPP,06-01-2023 23:20:58,true
6d12a3b1-356f-4ea8-8645-2a9760c999da,05-22-2023 00:00:00,John,Sanchez,FR,teresa63@hancock-winters.com,"Unit 0560 Box 1723
DPO AA 73151",1,7,WEBAPP,06-02-2023 12:54:25,false
a38d1fc2-1d5e-4149-93d1-05cb353283fe,05-18-2023 00:00:00,Isaac,White,SPAIN,smithsean@nguyen.com,"52247 Michael Inlet
Mitchellland, TX 60079",0,0,WEBAPP,06-09-2023 09:13:55,true
87e1ca9a-4c2c-466f-807a-7dee1d79e1fb,05-14-2023 00:00:00,Daniel,Rodriguez,USA,priceleslie@reed-bates.net,"0241 Bean Forges
South Joseph, OR 56071",1,8,WEBAPP,06-02-2023 21:41:15,true
db25d23c-2eb9-4271-8e97-3c28243b8990,05-28-2023 00:00:00,Mary,Massey,USA,gmoore@webb-carr.com,"8682 Nichols Forks Apt. 705
Rebeccabury, UT 37792",0,6,PHONE,06-02-2023 07:54:13,false
bb8da018-1804-46f1-b5b1-a5d70511bcae,05-21-2023 00:00:00,Mary,Huff,FR,bradley32@hampton-lewis.com,"95159 Stevenson Street
Hartmantown, UT 97424",1,3,PHONE,06-03-2023 10:16:48,true
